method,rate_bpp,seed,image,image_name,requested_bits,embedded_bits,capacity_limited,blind_extractable,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,ga_evaluations,ga_generations,ga_wall_time_s,ga_converged_at
AMDT,0.1,4,23,im4.JPG,26214,26214,False,True,True,0.048938751220703125,61.2342747768453,0.9996762038409768,0.9999926160395973,26214,12829,0.048938751220703125,2.0433393093771923,0.09999847412109375,535649.1399173747,0.9996688222714721,20.426937699394557,2381.0,100.0,12.351071832934394,83.0
LSB,0.1,4,23,im4.JPG,26214,26214,False,True,,0.0493316650390625,61.19954586880054,0.9995096448206519,0.9999925571973478,26214,12932,0.0493316650390625,2.0270646458397774,0.09999847412109375,531382.8345190226,0.9995022056676165,20.260865001742317,,,,
LSB-M,0.1,4,23,im4.JPG,26214,26214,False,True,,0.049915313720703125,61.148465558436726,0.9996446987606417,0.9999924688486991,26214,13085,0.049915313720703125,2.0033626289644633,0.09999847412109375,525169.4930072603,0.9996371702851681,20.02666307735843,,,,
EA-LSB,0.1,4,23,im4.JPG,26214,26214,False,True,,0.050197601318359375,61.12397395895989,0.9999606833490563,0.9999924262105789,26214,13159,0.050197601318359375,1.992096663880234,0.09999847412109375,522216.18785622006,0.9999531098574113,19.92033650204888,,,,
PVD,0.1,4,23,im4.JPG,26214,26214,False,True,,0.18733596801757812,55.4045919207839,0.9984091919564445,0.9999717750795716,26214,13225,0.050449371337890625,1.982155009451796,0.09999847412109375,139930.4163391639,0.9983810119364466,5.3293610538408,,,,
GA-FT,0.1,4,23,im4.JPG,26214,26214,False,True,True,0.0496673583984375,61.170092985873985,0.9995070729940456,0.9999925062151892,26214,13020,0.0496673583984375,2.0133640552995393,0.09999847412109375,527791.3069124424,0.9994995829031237,20.123872400964398,569.0,35.0,2.04615204106085,10.0
WOW,0.1,4,23,im4.JPG,26214,26214,False,False,,0.015781402587890625,66.1493476192406,0.9999678061015086,0.999997618894384,26214,4137,0.015781402587890625,6.336475707034083,0.09999847412109375,1661069.0877447426,0.9999654250725497,63.36353308924788,,,,
S-UNIWARD,0.1,4,23,im4.JPG,26214,26214,False,False,,0.0133056640625,66.89043806559043,0.9999592028549568,0.9999979925028808,26214,3488,0.0133056640625,7.515481651376147,0.09999847412109375,1970138.4220183487,0.9999571954397377,75.15274628479203,,,,
HILL,0.1,4,23,im4.JPG,26214,26214,False,False,,0.01424407958984375,66.59445969206513,0.9999568790472785,0.9999978508302728,26214,3734,0.01424407958984375,7.0203535083020885,0.09999847412109375,1840343.5500803427,0.9999547299702255,70.20142815568153,,,,
MiPOD-lite,0.1,4,23,im4.JPG,26214,26214,False,False,,0.022251129150390625,64.65728306389556,0.9999833808310986,0.999996642730278,26214,5833,0.022251129150390625,4.4940853763072175,0.09999847412109375,1178097.5168866792,0.9999800236171716,44.94064174714553,,,,
AMDT,0.1,4,24,im5.jpg,26214,26214,False,True,True,0.048999786376953125,61.22886174217207,0.9994918547806345,0.999988697048294,26214,12845,0.048999786376953125,2.0407940833008955,0.09999847412109375,534981.92417283,0.9994805575724693,20.397651326140707,1719.0,72.0,8.140436792047694,47.0
LSB,0.1,4,24,im5.jpg,26214,26214,False,True,,0.050079345703125,61.13421714774535,0.9993175312689329,0.9999884479833095,26214,13128,0.050079345703125,1.996800731261426,0.09999847412109375,523449.33089579525,0.9993059871361326,19.954453739473976,,,,
LSB-M,0.1,4,24,im5.jpg,26214,26214,False,True,,0.050167083740234375,61.126615050531385,0.9994476217702954,0.9999884277494289,26214,13151,0.050167083740234375,1.9933084936506729,0.09999847412109375,522533.861759562,0.9994360559119836,19.922147778951487,,,,
EA-LSB,0.1,4,24,im5.jpg,26214,26214,False,True,,0.049976348876953125,61.143158361785694,0.9998877201020646,0.9999884720502082,26214,13101,0.049976348876953125,2.0009159606136935,0.09999847412109375,524528.1135791161,0.9998761934466299,20.00698762345419,,,,
PVD,0.1,4,24,im5.jpg,26214,26214,False,True,,0.24574661254882812,54.22592820778757,0.9968945630509235,0.999943448739702,26214,13646,0.05205535888671875,1.921002491572622,0.09999847412109375,106670.84981605377,0.9968381874069987,4.056365933463005,,,,
GA-FT,0.1,4,24,im5.jpg,26214,26214,False,True,True,0.0495758056640625,61.17810580146626,0.9993272869535004,0.9999885643834288,26214,12996,0.0495758056640625,2.0170821791320406,0.09999847412109375,528765.9907663896,0.9993158590298176,20.1573296821724,771.0,50.0,3.23824550001882,25.0
WOW,0.1,4,24,im5.jpg,26214,26214,False,False,,0.02075958251953125,64.95861745375832,0.9999350400657264,0.9999952112499907,26214,5442,0.02075958251953125,4.816979051819184,0.09999847412109375,1262742.1565600883,0.9999302516267939,48.167165726287074,,,,
S-UNIWARD,0.1,4,24,im5.jpg,26214,26214,False,False,,0.013690948486328125,66.76646824486332,0.9999285551690068,0.9999968418633942,26214,3589,0.013690948486328125,7.303984396767902,0.09999847412109375,1914695.6857063249,0.9999253972580335,73.03550942847868,,,,
HILL,0.1,4,24,im5.jpg,26214,26214,False,False,,0.01763916015625,65.66602457407099,0.9999362569084738,0.9999959310401869,26214,4624,0.01763916015625,5.669117647058823,0.09999847412109375,1486125.1764705882,0.9999321882080288,56.688197133565204,,,,
MiPOD-lite,0.1,4,24,im5.jpg,26214,26214,False,False,,0.025043487548828125,64.14385552394074,0.9999587121865973,0.9999942231583123,26214,6565,0.025043487548828125,3.992993145468393,0.09999847412109375,1046739.1951256664,0.9999529355834228,39.92866143877849,,,,
AMDT,0.1,4,25,im6.jpg,26214,26214,False,True,True,0.04906463623046875,61.22311777572823,0.9994257852847176,0.999989567174904,26214,12862,0.04906463623046875,2.0380967190172603,0.09999847412109375,534274.8263100607,0.9994153584503033,20.369362441735056,1880.0,79.0,9.604175208951347,54.0
LSB,0.1,4,25,im6.jpg,26214,26214,False,True,,0.04984283447265625,61.15477628965778,0.9995361358275058,0.999989401775402,26214,13066,0.04984283447265625,2.00627583039951,0.09999847412109375,525933.1712842492,0.9995255425190445,20.053545371047942,,,,
LSB-M,0.1,4,25,im6.jpg,26214,26214,False,True,,0.050266265869140625,61.118037368823565,0.9995182587579752,0.999989311491681,26214,13177,0.050266265869140625,1.98937542688017,0.09999847412109375,521502.8319040753,0.9995075753987515,19.88426150454051,,,,
EA-LSB,0.1,4,25,im6.jpg,26214,26214,False,True,,0.0502166748046875,61.12232409197236,0.9999603362614014,0.9999893221610036,26214,13164,0.0502166748046875,1.9913400182315406,0.09999847412109375,522017.837739289,0.9999496588459279,19.912701562481534,,,,
PVD,0.1,4,25,im6.jpg,26214,26214,False,True,,0.3115196228027344,53.195949525483684,0.9980763954986704,0.9999338215382927,26214,13308,0.0507659912109375,1.9697926059513076,0.09999847412109375,84148.79218250615,0.99801034433815,3.2036837209774314,,,,
GA-FT,0.1,4,25,im6.jpg,26214,26214,False,True,True,0.049732208251953125,61.164426172933226,0.999538186646044,0.9999894253753514,26214,13037,0.049732208251953125,2.010738666871213,0.09999847412109375,527103.0770882872,0.9995276169048982,20.098194953280483,485.0,30.0,1.9905372499488294,5.0
WOW,0.1,4,25,im6.jpg,26214,26214,False,False,,0.0210723876953125,64.89366612912978,0.9999735999633071,0.9999955192415095,26214,5524,0.0210723876953125,4.745474293989862,0.09999847412109375,1243997.6133236785,0.9999691193231088,47.454001595915464,,,,
S-UNIWARD,0.1,4,25,im6.jpg,26214,26214,False,False,,0.01604461669921875,66.0775101446927,0.9999725360187636,0.9999965883316987,26214,4206,0.01604461669921875,6.232524964336662,0.09999847412109375,1633819.0242510699,0.9999691244441603,62.32427630962671,,,,
HILL,0.1,4,25,im6.jpg,26214,26214,False,False,,0.021572113037109375,64.79187673558098,0.9999760325181095,0.9999954130566007,26214,5655,0.021572113037109375,4.635543766578249,0.09999847412109375,1215179.9851458885,0.9999714456846477,46.354821336437894,,,,
MiPOD-lite,0.1,4,25,im6.jpg,26214,26214,False,False,,0.02274322509765625,64.56228311122959,0.9999841977862699,0.9999951639413867,26214,5962,0.02274322509765625,4.396846695739685,0.09999847412109375,1152606.9802079839,0.999979361804077,43.96823042951492,,,,
AMDT,0.1,4,26,im7.jpg,26214,26214,False,True,True,0.04921722412109375,61.20963245261541,0.9998495003021721,0.9999862334263682,26214,12902,0.04921722412109375,2.0317780189117967,0.09999847412109375,532618.416989614,0.9998357358004054,20.31475268374372,1412.0,59.0,7.241608791053295,34.0
LSB,0.1,4,26,im7.jpg,26214,26214,False,True,,0.050251007080078125,61.11935590995522,0.9999584963273742,0.9999859444981952,26214,13173,0.050251007080078125,1.9899795035299477,0.09999847412109375,521661.1869733546,0.9999444414089244,19.89899306526236,,,,
LSB-M,0.1,4,26,im7.jpg,26214,26214,False,True,,0.050022125244140625,61.13918221610257,0.9998630017619584,0.9999860084802018,26214,13113,0.050022125244140625,1.9990848776023793,0.09999847412109375,524048.1061541981,0.9998490121589738,19.988135395668575,,,,
EA-LSB,0.1,4,26,im7.jpg,26214,26214,False,True,,0.050045013427734375,61.13719550755053,0.9999796405438369,0.9999860015523059,26214,13119,0.050045013427734375,1.9981705922707524,0.09999847412109375,523808.4317402241,0.9999656423811436,19.981324289683855,,,,
PVD,0.1,4,26,im7.jpg,26214,26214,False,True,,1.7096176147460938,45.801813770116055,0.9994609953566447,0.9995232884698747,26214,10884,0.0415191650390625,2.408489525909592,0.09999847412109375,15333.253339164507,0.9989845407762477,0.5843321524998519,,,,
GA-FT,0.1,4,26,im7.jpg,26214,26214,False,True,True,0.049896240234375,61.150125388313235,0.9999590247005034,0.9999860435641017,26214,13080,0.049896240234375,2.0041284403669724,0.09999847412109375,525370.2458715596,0.9999450688364742,20.040489306197912,462.0,28.0,1.8255575000075623,3.0
WOW,0.1,4,26,im7.jpg,26214,26214,False,False,,0.015850067138671875,66.13049254699442,0.999992513187422,0.9999955664949041,26214,4155,0.015850067138671875,6.309025270758123,0.09999847412109375,1653873.1205776173,0.9999880797155188,63.09046333789289,,,,
S-UNIWARD,0.1,4,26,im7.jpg,26214,26214,False,False,,0.01470947265625,66.45483257588778,0.9999922255264482,0.9999958855421414,26214,3856,0.01470947265625,6.798236514522822,0.09999847412109375,1782116.9128630706,0.9999881111005773,67.98259424179194,,,,
HILL,0.1,4,26,im7.jpg,26214,26214,False,False,,0.016681671142578125,65.90840805474714,0.999992789216429,0.9999953340064089,26214,4373,0.016681671142578125,5.994511776812257,0.09999847412109375,1571425.2952206724,0.9999881232564833,59.94532050833468,,,,
MiPOD-lite,0.1,4,26,im7.jpg,26214,26214,False,False,,0.016452789306640625,65.9684082467362,0.9999932734922543,0.9999953979034603,26214,4313,0.016452789306640625,6.077904011129144,0.09999847412109375,1593286.0690934383,0.9999886714266706,60.77927898967613,,,,
AMDT,0.1,4,27,im8.jpg,26214,26214,False,True,True,0.049022674560546875,61.22683359231311,0.999365871090485,0.9999880646532187,26214,12851,0.049022674560546875,2.0398412574896896,0.09999847412109375,534732.1466033772,0.9993539433122521,20.38554510276609,1963.0,82.0,9.19027816702146,57.0
LSB,0.1,4,27,im8.jpg,26214,26214,False,True,,0.050075531005859375,61.134547975764484,0.9994475328719342,0.9999878919222552,26214,13127,0.050075531005859375,1.996952845280719,0.09999847412109375,523489.2066732688,0.9994354314835044,19.95855882919264,,,,
LSB-M,0.1,4,27,im8.jpg,26214,26214,False,True,,0.0504150390625,61.10520252843265,0.9993148915303548,0.9999877220217551,26214,13216,0.0504150390625,1.9835048426150121,0.09999847412109375,519963.89346246974,0.9993026219638568,19.82151835139931,,,,
EA-LSB,0.1,4,27,im8.jpg,26214,26214,False,True,,0.049999237060546875,61.141169833903405,0.9997476386365575,0.9999878235657895,26214,13107,0.049999237060546875,2.0,0.09999847412109375,524288.0,0.9997354652752085,19.995014405211283,,,,
PVD,0.1,4,27,im8.jpg,26214,26214,False,True,,0.22343063354492188,54.639376438902204,0.9973425434282286,0.9999456616229686,26214,13707,0.052288055419921875,1.9124534909170496,0.09999847412109375,117325.00411466425,0.9972883494530743,4.46352558568279,,,,
GA-FT,0.1,4,27,im8.jpg,26214,26214,False,True,True,0.049777984619140625,61.160430516910495,0.9994478073640835,0.999987958794913,26214,13049,0.049777984619140625,2.0088895700819984,0.09999847412109375,526618.3474595754,0.9994357728080612,20.077867363552485,525.0,31.0,1.8828189169289544,6.0
WOW,0.1,4,27,im8.jpg,26214,26214,False,False,,0.01985931396484375,65.15116119046355,0.9998830469013841,0.9999951633829133,26214,5206,0.01985931396484375,5.035343834037649,0.09999847412109375,1319985.1740299654,0.9998782108499548,50.34807408856138,,,,
S-UNIWARD,0.1,4,27,im8.jpg,26214,26214,False,False,,0.012451171875,67.17870132737748,0.9998730479421567,0.9999969676930922,26214,3264,0.012451171875,8.03125,0.09999847412109375,2105344.0,0.9998700160202065,80.30328599252482,,,,
HILL,0.1,4,27,im8.jpg,26214,26214,False,False,,0.017459869384765625,65.71039370392272,0.9998801046397483,0.9999957478407125,26214,4577,0.017459869384765625,5.727332313742626,0.09999847412109375,1501385.802053747,0.999875852990275,57.267086652017184,,,,
MiPOD-lite,0.1,4,27,im8.jpg,26214,26214,False,False,,0.02942657470703125,63.44340648289549,0.9999137174480761,0.9999928336290792,26214,7714,0.02942657470703125,3.398236971739694,0.09999847412109375,890827.4327197303,0.999906551695488,33.9797126118307,,,,
AMDT,0.1,4,28,im9.jpg,26214,26214,False,True,True,0.049152374267578125,61.215358599326485,0.9997340565436791,0.9999890009798443,26214,12885,0.049152374267578125,2.0344586728754366,0.09999847412109375,533321.1343422584,0.9997230604486409,20.339262860554793,2374.0,100.0,9.711189790978096,79.0
LSB,0.1,4,28,im9.jpg,26214,26214,False,True,,0.0502166748046875,61.12232409197236,0.9997515045912753,0.99998876177867,26214,13164,0.0502166748046875,1.9913400182315406,0.09999847412109375,522017.837739289,0.9997402691625917,19.90853183829827,,,,
LSB-M,0.1,4,28,im9.jpg,26214,26214,False,True,,0.049468994140625,61.18747280979114,0.9997077391240998,0.9999889291557756,26214,12968,0.049468994140625,2.02143738433066,0.09999847412109375,529907.6816779765,0.99969667151545,20.20855060593354,,,,
EA-LSB,0.1,4,28,im9.jpg,26214,26214,False,True,,0.0496978759765625,61.16742532926736,0.9999724076950423,0.9999888780753404,26214,13028,0.0496978759765625,2.012127724900215,0.09999847412109375,527467.210316242,0.9999612860772622,20.120805294553104,,,,
PVD,0.1,4,28,im9.jpg,26214,26214,False,True,,0.6167259216308594,50.229881582099594,0.9989491315104168,0.9998621356923265,26214,12436,0.0474395751953125,2.1079125120617563,0.09999847412109375,42505.104910590024,0.99881141208,1.619538561698137,,,,
GA-FT,0.1,4,28,im9.jpg,26214,26214,False,True,True,0.049640655517578125,61.172428530334166,0.9997557765110693,0.9999888908039076,26214,13013,0.049640655517578125,2.0144470913701684,0.09999847412109375,528075.2183201414,0.9997446700281035,20.139634732947602,523.0,32.0,1.8114860409405082,7.0
WOW,0.1,4,28,im9.jpg,26214,26214,False,False,,0.018238067626953125,65.52101539123782,0.9999830278765298,0.9999959184196292,26214,4781,0.018238067626953125,5.4829533570382765,0.09999847412109375,1437323.324827442,0.999978946365432,54.82921583685836,,,,
S-UNIWARD,0.1,4,28,im9.jpg,26214,26214,False,False,,0.01587677001953125,66.12318206943964,0.999984528048705,0.9999964469779432,26214,4162,0.01587677001953125,6.298414223930802,0.09999847412109375,1651091.4983181162,0.9999809750816203,62.98390502926388,,,,
HILL,0.1,4,28,im9.jpg,26214,26214,False,False,,0.021183013916015625,64.87092609347005,0.9999848701163199,0.9999952595237145,26214,5553,0.021183013916015625,4.7206915180983255,0.09999847412109375,1237500.9573203675,0.9999801297117572,47.206697483010785,,,,
MiPOD-lite,0.1,4,28,im9.jpg,26214,26214,False,False,,0.0182952880859375,65.50741108392761,0.9999890567910539,0.9999959057267325,26214,4796,0.0182952880859375,5.4658048373644705,0.09999847412109375,1432827.9432860718,0.9999849625625908,54.658060472478695,,,,
AMDT,0.2,0,0,im1.jpg,52429,52429,False,True,True,0.09851837158203125,58.19563136129416,0.9952885299989662,0.9999597457426436,52429,25826,0.09851837158203125,2.030085959885387,0.20000076293945312,532174.8538681949,0.9952484653983358,10.102161144326699,2372.0,100.0,12.198025417048484,86.0
LSB,0.2,0,0,im1.jpg,52429,52429,False,True,,0.09941864013671875,58.156125423702825,0.9944363764560511,0.9999593821403462,52429,26062,0.09941864013671875,2.011702862405034,0.20000076293945312,527355.8351623053,0.9943959845788776,10.002108087692628,,,,
LSB-M,0.2,0,0,im1.jpg,52429,52429,False,True,,0.09949111938476562,58.152960436831584,0.9982094567956408,0.9999594913540343,52429,26081,0.09949111938476562,2.0102373375254015,0.20000076293945312,526971.6566082588,0.9981690206821558,10.032744900797633,,,,
EA-LSB,0.2,0,0,im1.jpg,52429,52429,False,True,,0.10005950927734375,58.12821992229218,0.99939862260604,0.9999591351240341,52429,26230,0.10005950927734375,1.9988181471597408,0.20000076293945312,523978.1843690431,0.9993577823052867,9.987634254084524,,,,
PVD,0.2,0,0,im1.jpg,52429,52429,False,True,,0.4763526916503906,51.351517373086125,0.9948675351476594,0.9998057816501693,52429,26913,0.10266494750976562,1.948092000148627,0.20000076293945312,110063.4066291352,0.9946743136166829,2.088104740566269,,,,
GA-FT,0.2,0,0,im1.jpg,52429,52429,False,True,True,0.09933853149414062,58.15962625268152,0.9944487680105558,0.9999594146127837,52429,26041,0.09933853149414062,2.013325141123613,0.20000076293945312,527781.1057947084,0.9944084079222394,10.010299054812316,578.0,37.0,2.7483504579868168,12.0
WOW,0.2,0,0,im1.jpg,52429,52429,False,False,,0.056568145751953125,60.60508417639133,0.9997171794001369,0.9999769561094872,52429,14829,0.056568145751953125,3.535572189628431,0.20000076293945312,926829.0360779554,0.9996941420269111,17.672386618619097,,,,
S-UNIWARD,0.2,0,0,im1.jpg,52429,52429,False,False,,0.03736114501953125,62.40660183137373,0.9997665758355769,0.9999847659317994,52429,9794,0.03736114501953125,5.353175413518481,0.20000076293945312,1403302.8156013887,0.999751345323376,26.759119529145504,,,,
